date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:30:26	39962/39962	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Aug%202019%2012:04:17%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/08/author1-150x150.png	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/08/author1-150x150.png	(from https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/)
18:30:26	18129/18129	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jul%202019%2007:40:37%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/avatar-2-100x100.png	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/avatar-2-100x100.png	(from https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/)
18:30:26	19802/19802	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jul%202019%2007:38:52%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/avatar-1-100x100.png	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/avatar-1-100x100.png	(from https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/)
18:30:27	18094/18094	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jul%202019%2007:49:01%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/avatar-3-100x100.png	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/avatar-3-100x100.png	(from https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/)
18:30:28	157329/157329	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:35%20GMT	https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/?replytocom=5	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/index8e42.html	(from https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/)
18:30:28	157322/157322	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:36%20GMT	https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/?replytocom=6	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/index267f.html	(from https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/)
18:30:28	5068/5068	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:36%20GMT	https://chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1025	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1025.json	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:29	157327/157327	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:36%20GMT	https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/?replytocom=7	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/index41b7.html	(from https://chapterone.qodeinteractive.com/coffee-and-croissant-with-our-favorite-erika/)
18:30:29	4302/4302	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2259c25207d174076df06fe4b160feeb55%22	https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/feed/	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/feed/index.html	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:30	2695/2695	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:37%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fhow-to-spend-a-rainy-day-at-your-cozy-home%2F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed3035.json	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:38%20GMT	https://chapterone.qodeinteractive.com/?p=1025	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index0c42.html	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:31	2785/2785	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2011:30:39%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fhow-to-spend-a-rainy-day-at-your-cozy-home%2F&format=xml	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed2c37	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:39%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=366B6E92283097798A2473ADE3600F4A	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexa423.html	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:32	116865/116865	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jul%202019%2009:23:57%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/blog-image-3.jpg	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/blog-image-3.jpg	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:33	143181/143181	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:41%20GMT	https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/?replytocom=11	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/indexa858.html	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:33	143188/143188	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:41%20GMT	https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/?replytocom=12	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/index04d3.html	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:33	5066/5066	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:41%20GMT	https://chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1052	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1052.json	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:34	143186/143186	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:41%20GMT	https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/?replytocom=13	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/indexfa40.html	(from https://chapterone.qodeinteractive.com/how-to-spend-a-rainy-day-at-your-cozy-home/)
18:30:34	4291/4291	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2259c25207d174076df06fe4b160feeb55%22	https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/feed/	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/feed/index.html	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:35	2700/2700	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:43%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fconnecting-readers-from-around-the-world%2F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embeda246.json	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:43%20GMT	https://chapterone.qodeinteractive.com/?p=1052	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index3674.html	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:36	2790/2790	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2011:30:44%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fconnecting-readers-from-around-the-world%2F&format=xml	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embedd449	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:44%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=7E897D96123CBB41A2250487C4772663	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index468c.html	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:37	158910/158910	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jul%202019%2010:10:30%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/blog-image-5.jpg	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/blog-image-5.jpg	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:37	39429/39429	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2013:43:42%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/08/author-img-1-150x150.png	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/08/author-img-1-150x150.png	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:40	4978/4978	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:46%20GMT	https://chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1071	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1071.json	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:40	158579/158579	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:47%20GMT	https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/?replytocom=16	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/index6f0d.html	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:40	158581/158581	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:46%20GMT	https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/?replytocom=15	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/index8528.html	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:40	158574/158574	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:47%20GMT	https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/?replytocom=14	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/index360b.html	(from https://chapterone.qodeinteractive.com/connecting-readers-from-around-the-world/)
18:30:41	4059/4059	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2259c25207d174076df06fe4b160feeb55%22	https://chapterone.qodeinteractive.com/jane-austen/feed/	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/jane-austen/feed/index.html	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:41	2555/2555	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:49%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fjane-austen%2F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embedeea7.json	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:49%20GMT	https://chapterone.qodeinteractive.com/?p=1071	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexb766.html	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:50%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=76D74DA89E769190906893F146E4F86D	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index8c5d.html	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:43	2645/2645	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2011:30:50%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fjane-austen%2F&format=xml	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed126e	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:44	155745/155745	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:52%20GMT	https://chapterone.qodeinteractive.com/jane-austen/?replytocom=24	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/jane-austen/index745d.html	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:44	155738/155738	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:52%20GMT	https://chapterone.qodeinteractive.com/jane-austen/?replytocom=23	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/jane-austen/index954a.html	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:45	5019/5019	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:53%20GMT	https://chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1075	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1075.json	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:45	155743/155743	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:52%20GMT	https://chapterone.qodeinteractive.com/jane-austen/?replytocom=25	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/jane-austen/indexfaf1.html	(from https://chapterone.qodeinteractive.com/jane-austen/)
18:30:45	4179/4179	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2259c25207d174076df06fe4b160feeb55%22	https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/feed/	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/taking-on-a-world-of-words/feed/index.html	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:54%20GMT	https://chapterone.qodeinteractive.com/?p=1075	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexce64.html	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:46	2630/2630	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:54%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Ftaking-on-a-world-of-words%2F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embedc61e.json	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:30:56%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C6063192B6E0A47D99838345911C0EB1	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index52bf.html	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:48	2720/2720	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2011:30:56%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Ftaking-on-a-world-of-words%2F&format=xml	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed40a5	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:49	156259/156259	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:57%20GMT	https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/?replytocom=26	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/taking-on-a-world-of-words/index1dff.html	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:52	4983/4983	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:30:58%20GMT	https://chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1055	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1055.json	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:52	4083/4083	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2259c25207d174076df06fe4b160feeb55%22	https://chapterone.qodeinteractive.com/books-for-kids/feed/	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/books-for-kids/feed/index.html	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:52	156264/156264	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:58%20GMT	https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/?replytocom=28	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/taking-on-a-world-of-words/index094c.html	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:52	156266/156266	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:30:58%20GMT	https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/?replytocom=27	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/taking-on-a-world-of-words/index2320.html	(from https://chapterone.qodeinteractive.com/taking-on-a-world-of-words/)
18:30:53	2570/2570	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:31:01%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fbooks-for-kids%2F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed5300.json	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:31:01%20GMT	https://chapterone.qodeinteractive.com/?p=1055	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/indexb0e9.html	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:54	2660/2660	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2011:31:02%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Fbooks-for-kids%2F&format=xml	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed4222	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:31:03%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C7839951DC09B0A3794F30084F95372D	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index2295.html	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:56	132525/132525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jul%202019%2010:19:55%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/blog-image-7.jpg	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/blog-image-7.jpg	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:57	2707340/2707340	---M--	200	added ('OK')	audio/mpeg	date:Mon,%2029%20Jul%202019%2010:19:27%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/b-audio-everytings-nice-1.mp3	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/b-audio-everytings-nice-1.mp3	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:58	5061/5061	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:31:05%20GMT	https://chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1063	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/wp/v2/posts/1063.json	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:30:58	156857/156857	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:31:06%20GMT	https://chapterone.qodeinteractive.com/books-for-kids/?replytocom=17	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/books-for-kids/indexa79a.html	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:58	156864/156864	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:31:06%20GMT	https://chapterone.qodeinteractive.com/books-for-kids/?replytocom=18	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/books-for-kids/indexb951.html	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:59	156862/156862	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:31:06%20GMT	https://chapterone.qodeinteractive.com/books-for-kids/?replytocom=19	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/books-for-kids/index5a86.html	(from https://chapterone.qodeinteractive.com/books-for-kids/)
18:30:59	4283/4283	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2259c25207d174076df06fe4b160feeb55%22	https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/feed/	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/feed/index.html	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:00	2695/2695	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2011:31:08%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Ffive-favorites-for-the-last-five-months%2F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed8919.json	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:31:08%20GMT	https://chapterone.qodeinteractive.com/?p=1063	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index6cfe.html	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:31:09%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=CD26E679AAA0A74189DD3779FDA7B933	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index66bc.html	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:02	2785/2785	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2011:31:09%20GMT	https://chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchapterone.qodeinteractive.com%2Ffive-favorites-for-the-last-five-months%2F&format=xml	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-json/oembed/1.0/embed23f8	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:03	98006/98006	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2009:07:28%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/shop-list-title-area-1.jpg	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/shop-list-title-area-1.jpg	(from https://chapterone.qodeinteractive.com/shop-list/)
18:31:03	156560/156560	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:31:11%20GMT	https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/?replytocom=21	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/index06ab.html	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:03	156553/156553	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:31:10%20GMT	https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/?replytocom=20	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/indexa82a.html	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2011:31:11%20GMT	http://chapterone.qodeinteractive.com/?wordfence_lh=1&hid=C60BDCC613F09B6164A04D9E1C91846F	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/index51e1.html	(from https://chapterone.qodeinteractive.com/shop-list/)
18:31:05	49023/49023	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202019%2014:53:18%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/product-6-600x829.jpg	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/product-6-600x829.jpg	(from https://chapterone.qodeinteractive.com/shop-list/)
18:31:05	15713/15713	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22bf2c8d329de1a8a1ccee5ccd085a2e7d%22	https://chapterone.qodeinteractive.com/shop-list/feed/	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/shop-list/feed/index.html	(from https://chapterone.qodeinteractive.com/shop-list/)
18:31:05	156558/156558	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2011:31:11%20GMT	https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/?replytocom=22	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/indexf970.html	(from https://chapterone.qodeinteractive.com/five-favorites-for-the-last-five-months/)
18:31:05	122717/122717	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202019%2013:04:01%20GMT	https://chapterone.qodeinteractive.com/wp-content/uploads/2019/07/product-10-600x829.jpg	C:/My%20Web%20Sites/duan/chapterone.qodeinteractive.com/wp-content/uploads/2019/07/product-10-600x829.jpg	(from https://chapterone.qodeinteractive.com/shop-list/)
